Seller_ID,Name,City,Locality,Latitude,Longitude,Product,Price_per_kg,Rating,Stock_quantity,Verified,Cluster,Email,Mobile
SELL0176,Amit More,Indore,Vijay Nagar,22.75,75.892,Garlic,23.51,2.9,116,No,0,amit.more58@gmail.com,7620466995
SELL0177,Prakash Thakur,Jaipur,Malviya Nagar,26.85,75.815,Green Chillies,38.55,3.7,340,No,1,prakash.thakur67@gmail.com,7571505679
SELL0178,Vijay Kamble,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,38.59,3.7,353,No,0,vijay.kamble65@outlook.com,8446924671
SELL0179,Kiran Gaikwad,Indore,Vijay Nagar,22.75,75.892,Green Chillies,20.76,3.4,9,Yes,0,kiran.gaikwad80@gmail.com,9987201944
SELL0180,Arvind Yadav,Guwahati,Dispur,26.1445,91.7362,Potatoes,29.13,2.5,239,No,3,arvind.yadav92@outlook.com,9349605960
SELL0181,Vijay Yadav,Mumbai,Andheri,19.1197,72.8468,Green Chillies,33.7,2.6,478,Yes,2,vijay.yadav63@gmail.com,7593983309
SELL0182,Anil More,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,12.77,2.8,191,Yes,2,anil.more50@outlook.com,9998092857
SELL0183,Amit Sawant,Indore,Vijay Nagar,22.75,75.892,Onions,54.21,2.9,352,No,0,amit.sawant20@gmail.com,9447377506
SELL0184,Ajay Bhosale,Patna,Boring Road,25.6127,85.1582,Garlic,58.03,2.6,184,No,3,ajay.bhosale69@outlook.com,8557625245
SELL0185,Vijay Jadhav,Delhi,Karol Bagh,28.6518,77.1905,Garlic,11.41,2.6,297,Yes,1,vijay.jadhav74@yahoo.in,9298152693
SELL0186,Kiran Kulkarni,Shimla,Mall Road,31.1048,77.1734,Tomatoes,55.37,4.8,42,Yes,1,kiran.kulkarni11@gmail.com,8597572193
SELL0187,Vijay Jadhav,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,37.56,3.3,89,Yes,1,vijay.jadhav59@outlook.com,8893146962
SELL0188,Amit Kamble,Ranchi,Lalpur,23.3619,85.338,Onions,37.92,2.7,100,No,3,amit.kamble74@gmail.com,9929989134
SELL0189,Santosh Kulkarni,Pune,Shivaji Nagar,18.53,73.8526,Onions,53.58,3.6,386,No,2,santosh.kulkarni74@gmail.com,9387165442
SELL0190,Anil Pawar,Shimla,Mall Road,31.1048,77.1734,Onions,13.15,2.9,465,Yes,1,anil.pawar12@yahoo.in,7152086982
SELL0191,Deepak Bhosale,Indore,Vijay Nagar,22.75,75.892,Garlic,18.25,3.2,489,No,0,deepak.bhosale93@outlook.com,8441529200
SELL0192,Amit Patil,Guwahati,Dispur,26.1445,91.7362,Tomatoes,10.57,4.2,394,No,3,amit.patil73@outlook.com,8923679205
SELL0193,Rajesh Bhosale,Guwahati,Dispur,26.1445,91.7362,Onions,58.71,3.6,54,Yes,3,rajesh.bhosale91@outlook.com,8754257349
SELL0194,Mahesh Bhosale,Indore,Vijay Nagar,22.75,75.892,Ginger,48.2,3.7,220,No,0,mahesh.bhosale29@yahoo.in,7697201355
SELL0195,Dinesh Chavan,Chennai,T. Nagar,13.0418,80.2332,Onions,36.71,4.4,476,Yes,4,dinesh.chavan10@gmail.com,9669933480
SELL0196,Dinesh Chavan,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,48.81,3.8,239,No,4,dinesh.chavan62@yahoo.in,7209652143
SELL0197,Santosh Sharma,Bengaluru,Whitefield,12.9698,77.7499,Garlic,29.94,3.7,244,No,4,santosh.sharma75@outlook.com,9146825133
SELL0198,Prakash Sharma,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,27.81,3.4,369,No,4,prakash.sharma96@gmail.com,8111933985
SELL0199,Ganesh Salunkhe,Pune,Shivaji Nagar,18.53,73.8526,Onions,47.62,3.1,479,Yes,2,ganesh.salunkhe35@gmail.com,7180705156
SELL0200,Ashok Kulkarni,Patna,Boring Road,25.6127,85.1582,Onions,22.56,4.6,387,Yes,3,ashok.kulkarni75@outlook.com,7898114860
SELL0201,Mahesh Sharma,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Green Chillies,50.55,2.9,234,Yes,4,mahesh.sharma13@yahoo.in,8729045067
SELL0202,Santosh Bhosale,Nagpur,Dharampeth,21.1458,79.0882,Onions,20.32,4.8,43,Yes,0,santosh.bhosale20@outlook.com,9436714408
SELL0203,Prakash Patil,Kolkata,Salt Lake,22.5867,88.4173,Ginger,31.72,4.0,71,No,3,prakash.patil71@yahoo.in,7982959706
SELL0204,Ravi Sawant,Chandigarh,Sector 17,30.741,76.7682,Green Chillies,18.56,4.1,493,No,1,ravi.sawant74@outlook.com,7635320901
SELL0205,Santosh Salunkhe,Nagpur,Dharampeth,21.1458,79.0882,Garlic,10.36,3.7,22,Yes,0,santosh.salunkhe79@yahoo.in,9259882782
SELL0206,Santosh Naik,Bhopal,TT Nagar,23.2333,77.4333,Garlic,19.1,4.6,233,Yes,0,santosh.naik85@gmail.com,8780823597
SELL0207,Kiran Rane,Lucknow,Hazratganj,26.8505,80.9467,Tomatoes,21.94,3.1,179,No,1,kiran.rane44@gmail.com,7194036389
SELL0208,Kiran Rane,Mumbai,Andheri,19.1197,72.8468,Tomatoes,47.8,4.7,51,Yes,2,kiran.rane88@yahoo.in,9536793423
SELL0209,Santosh Naik,Chennai,T. Nagar,13.0418,80.2332,Garlic,56.44,3.0,234,Yes,4,santosh.naik26@yahoo.in,8733434105
SELL0210,Dinesh Sawant,Patna,Boring Road,25.6127,85.1582,Ginger,51.51,4.1,83,Yes,3,dinesh.sawant52@outlook.com,9111761478
SELL0211,Vijay Gaikwad,Shimla,Mall Road,31.1048,77.1734,Onions,11.03,4.6,416,Yes,1,vijay.gaikwad33@yahoo.in,7364074438
SELL0212,Nitin Gaikwad,Kolkata,Salt Lake,22.5867,88.4173,Tomatoes,15.92,3.2,61,No,3,nitin.gaikwad94@gmail.com,9931052709
SELL0213,Ramesh Gaikwad,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,26.8,3.9,176,No,0,ramesh.gaikwad33@outlook.com,8286522055
SELL0214,Prakash Shinde,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,51.15,4.0,267,No,0,prakash.shinde37@yahoo.in,7304821794
SELL0215,Rajesh Pawar,Guwahati,Dispur,26.1445,91.7362,Green Chillies,31.79,2.8,6,Yes,3,rajesh.pawar79@gmail.com,9434204808
SELL0216,Vijay Salunkhe,Shimla,Mall Road,31.1048,77.1734,Ginger,18.78,4.2,406,No,1,vijay.salunkhe97@gmail.com,8492601202
SELL0217,Ajay Sharma,Bhopal,TT Nagar,23.2333,77.4333,Garlic,33.95,4.7,469,No,0,ajay.sharma44@yahoo.in,8355715436
SELL0218,Sunil Yadav,Ahmedabad,Navrangpura,23.0415,72.56,Onions,12.93,4.2,366,Yes,2,sunil.yadav25@gmail.com,7898545232
SELL0219,Shivam Chavan,Hyderabad,Gachibowli,17.4448,78.3498,Tomatoes,20.71,3.8,380,No,0,shivam.chavan38@gmail.com,9807962346
SELL0220,Deepak Jadhav,Indore,Vijay Nagar,22.75,75.892,Ginger,47.07,4.8,441,No,0,deepak.jadhav85@yahoo.in,8357623023
SELL0221,Arvind Jadhav,Patna,Boring Road,25.6127,85.1582,Tomatoes,13.25,3.3,181,Yes,3,arvind.jadhav71@yahoo.in,9805119013
SELL0222,Ramesh Sharma,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,24.04,2.5,139,No,2,ramesh.sharma99@outlook.com,8259242773
SELL0223,Deepak Naik,Hyderabad,Gachibowli,17.4448,78.3498,Tomatoes,20.6,4.0,433,Yes,0,deepak.naik83@yahoo.in,8676018561
SELL0224,Amit Kamble,Mumbai,Andheri,19.1197,72.8468,Ginger,30.91,3.3,26,No,2,amit.kamble18@gmail.com,7913068048
SELL0225,Ravi Gaikwad,Bengaluru,Whitefield,12.9698,77.7499,Onions,38.91,4.2,440,No,4,ravi.gaikwad11@gmail.com,9846255421
SELL0226,Anil Patil,Bengaluru,Whitefield,12.9698,77.7499,Tomatoes,10.62,3.4,129,Yes,4,anil.patil90@gmail.com,8159263189
SELL0227,Ravi Rathod,Surat,Adajan,21.1702,72.8311,Garlic,53.06,3.4,31,Yes,2,ravi.rathod36@yahoo.in,7259556033
SELL0228,Santosh Joshi,Hyderabad,Gachibowli,17.4448,78.3498,Onions,21.23,2.8,106,No,0,santosh.joshi49@outlook.com,8583358386
SELL0229,Vijay Deshmukh,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,53.64,2.6,217,No,0,vijay.deshmukh21@gmail.com,9334701228
SELL0230,Rajesh Yadav,Kolkata,Salt Lake,22.5867,88.4173,Onions,57.59,4.4,494,Yes,3,rajesh.yadav72@yahoo.in,9947997756
SELL0231,Kiran Sharma,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,24.45,4.9,383,Yes,2,kiran.sharma15@gmail.com,8361832700
SELL0232,Suresh Gaikwad,Patna,Boring Road,25.6127,85.1582,Onions,11.48,3.2,149,Yes,3,suresh.gaikwad82@gmail.com,8907372048
SELL0233,Vijay Rane,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,25.06,4.6,205,No,2,vijay.rane62@yahoo.in,8498590921
SELL0234,Deepak Chavan,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,47.56,4.3,91,Yes,4,deepak.chavan88@outlook.com,7400430110
SELL0235,Dinesh Chavan,Jaipur,Malviya Nagar,26.85,75.815,Ginger,46.79,2.8,4,Yes,1,dinesh.chavan50@outlook.com,9146819803
SELL0236,Suresh Rane,Patna,Boring Road,25.6127,85.1582,Onions,11.45,4.8,469,Yes,3,suresh.rane87@outlook.com,9679828576
SELL0237,Ajay Patil,Ahmedabad,Navrangpura,23.0415,72.56,Garlic,17.28,4.7,441,No,2,ajay.patil59@yahoo.in,7981428929
SELL0238,Kiran Joshi,Guwahati,Dispur,26.1445,91.7362,Ginger,14.28,3.2,10,Yes,3,kiran.joshi69@gmail.com,8448203143
SELL0239,Mahesh Deshmukh,Chennai,T. Nagar,13.0418,80.2332,Tomatoes,38.51,3.5,427,No,4,mahesh.deshmukh51@gmail.com,9624300653
SELL0240,Vijay Joshi,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,55.4,4.7,429,No,4,vijay.joshi30@yahoo.in,8300954835
SELL0241,Kiran Sawant,Indore,Vijay Nagar,22.75,75.892,Potatoes,36.36,5.0,376,Yes,0,kiran.sawant11@yahoo.in,7838585531
SELL0242,Vijay Sharma,Kolkata,Salt Lake,22.5867,88.4173,Onions,25.85,3.6,418,No,3,vijay.sharma41@yahoo.in,8968016830
SELL0243,Ravi Rane,Kolkata,Salt Lake,22.5867,88.4173,Garlic,35.26,3.7,77,Yes,3,ravi.rane71@gmail.com,8540667366
SELL0244,Santosh Pawar,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,23.68,3.6,263,No,0,santosh.pawar41@gmail.com,7945470658
SELL0245,Dinesh Salunkhe,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,31.11,4.5,279,No,2,dinesh.salunkhe57@outlook.com,8590482757
SELL0246,Arvind Thakur,Nagpur,Dharampeth,21.1458,79.0882,Onions,53.43,3.5,283,No,0,arvind.thakur96@yahoo.in,7676145853
SELL0247,Kiran Rathod,Bengaluru,Whitefield,12.9698,77.7499,Garlic,11.32,4.6,386,Yes,4,kiran.rathod52@yahoo.in,8172949838
SELL0248,Dinesh Deshmukh,Chennai,T. Nagar,13.0418,80.2332,Onions,33.97,2.6,23,No,4,dinesh.deshmukh82@yahoo.in,9302755991
SELL0249,Ravi Yadav,Hyderabad,Gachibowli,17.4448,78.3498,Ginger,19.28,3.7,441,No,0,ravi.yadav28@outlook.com,9506194085
SELL0250,Suresh Joshi,Guwahati,Dispur,26.1445,91.7362,Potatoes,44.43,3.7,447,No,3,suresh.joshi32@yahoo.in,8711487694
SELL0251,Nitin Patil,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,40.86,3.6,496,No,1,nitin.patil50@outlook.com,7420295629
SELL0252,Santosh Bhosale,Mumbai,Andheri,19.1197,72.8468,Onions,22.94,2.6,161,Yes,2,santosh.bhosale10@outlook.com,8179009963
SELL0253,Rajesh Jadhav,Nagpur,Dharampeth,21.1458,79.0882,Ginger,43.57,3.9,438,Yes,0,rajesh.jadhav68@yahoo.in,9626708603
SELL0254,Sunil Shinde,Bhopal,TT Nagar,23.2333,77.4333,Tomatoes,46.2,4.5,283,Yes,0,sunil.shinde67@yahoo.in,8183238296
SELL0255,Arvind Rathod,Shimla,Mall Road,31.1048,77.1734,Green Chillies,46.07,5.0,406,Yes,1,arvind.rathod24@gmail.com,9997461323
SELL0256,Ravi Rathod,Surat,Adajan,21.1702,72.8311,Garlic,16.07,3.5,327,Yes,2,ravi.rathod27@gmail.com,9317024079
SELL0257,Arvind Chavan,Jaipur,Malviya Nagar,26.85,75.815,Garlic,45.36,4.4,84,Yes,1,arvind.chavan95@outlook.com,7569599879
SELL0258,Nitin Kamble,Chennai,T. Nagar,13.0418,80.2332,Potatoes,31.22,2.5,140,No,4,nitin.kamble79@yahoo.in,8576888094
SELL0259,Ravi Yadav,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,14.69,3.4,358,Yes,2,ravi.yadav62@yahoo.in,8187944538
SELL0260,Ajay Rathod,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,39.67,2.6,97,No,2,ajay.rathod42@gmail.com,9578249875
SELL0261,Deepak Thakur,Lucknow,Hazratganj,26.8505,80.9467,Onions,23.62,4.8,390,Yes,1,deepak.thakur53@yahoo.in,8839204654
SELL0262,Shivam Patil,Bengaluru,Whitefield,12.9698,77.7499,Ginger,47.23,3.0,404,No,4,shivam.patil97@gmail.com,9779192785
SELL0263,Ajay Salunkhe,Bhopal,TT Nagar,23.2333,77.4333,Onions,44.34,3.3,192,No,0,ajay.salunkhe45@outlook.com,9482898569
SELL0264,Mahesh Bhosale,Pune,Shivaji Nagar,18.53,73.8526,Tomatoes,18.18,2.8,27,No,2,mahesh.bhosale40@outlook.com,7384889506
SELL0265,Dinesh Yadav,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,14.51,4.8,212,No,3,dinesh.yadav52@gmail.com,8168032535
SELL0266,Santosh Jadhav,Chennai,T. Nagar,13.0418,80.2332,Potatoes,18.47,3.6,499,Yes,4,santosh.jadhav31@gmail.com,9746170082
SELL0267,Rajesh Rathod,Bengaluru,Whitefield,12.9698,77.7499,Green Chillies,17.9,3.3,356,No,4,rajesh.rathod79@outlook.com,8133143385
SELL0268,Amit Gaikwad,Chandigarh,Sector 17,30.741,76.7682,Garlic,19.92,4.3,483,No,1,amit.gaikwad80@yahoo.in,8342973843
SELL0269,Kiran Bhosale,Patna,Boring Road,25.6127,85.1582,Potatoes,32.45,2.5,186,No,3,kiran.bhosale55@gmail.com,7409107413
SELL0270,Vijay Naik,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Ginger,26.53,3.6,131,Yes,4,vijay.naik38@yahoo.in,9172704462
SELL0271,Santosh Kamble,Chandigarh,Sector 17,30.741,76.7682,Potatoes,16.46,3.8,346,Yes,1,santosh.kamble46@yahoo.in,8222556229
SELL0272,Mahesh Sharma,Kolkata,Salt Lake,22.5867,88.4173,Garlic,10.45,3.1,139,No,3,mahesh.sharma84@outlook.com,8555437420
SELL0273,Deepak Jadhav,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,43.66,3.3,330,Yes,0,deepak.jadhav85@gmail.com,7281628112
SELL0274,Anil Chavan,Kolkata,Salt Lake,22.5867,88.4173,Green Chillies,49.75,3.4,272,No,3,anil.chavan64@outlook.com,7848289144
SELL0275,Dinesh Gaikwad,Surat,Adajan,21.1702,72.8311,Green Chillies,33.27,4.3,470,No,2,dinesh.gaikwad43@gmail.com,9301257977
SELL0276,Suresh Pawar,Lucknow,Hazratganj,26.8505,80.9467,Green Chillies,11.03,4.2,85,No,1,suresh.pawar61@outlook.com,8588124327
SELL0277,Ajay Yadav,Lucknow,Hazratganj,26.8505,80.9467,Onions,20.06,3.4,341,Yes,1,ajay.yadav88@outlook.com,8658270826
SELL0278,Nitin Sawant,Indore,Vijay Nagar,22.75,75.892,Green Chillies,24.16,3.2,196,No,0,nitin.sawant58@gmail.com,8475929317
SELL0279,Ajay Deshmukh,Indore,Vijay Nagar,22.75,75.892,Potatoes,40.59,4.9,134,Yes,0,ajay.deshmukh68@outlook.com,9506996078
SELL0280,Nitin Joshi,Pune,Shivaji Nagar,18.53,73.8526,Onions,16.59,4.1,88,No,2,nitin.joshi85@yahoo.in,9808356146
SELL0281,Ashok Bhosale,Guwahati,Dispur,26.1445,91.7362,Green Chillies,36.12,3.9,460,Yes,3,ashok.bhosale17@yahoo.in,9697332166
SELL0282,Deepak Deshmukh,Ranchi,Lalpur,23.3619,85.338,Onions,57.38,3.7,433,No,3,deepak.deshmukh34@yahoo.in,8997480419
SELL0283,Amit Naik,Ranchi,Lalpur,23.3619,85.338,Green Chillies,54.25,4.8,398,Yes,3,amit.naik32@yahoo.in,7207466607
SELL0284,Mahesh Joshi,Jaipur,Malviya Nagar,26.85,75.815,Tomatoes,43.76,3.7,181,No,1,mahesh.joshi11@gmail.com,7752049242
SELL0285,Sunil Pawar,Bhopal,TT Nagar,23.2333,77.4333,Potatoes,10.61,4.1,157,No,0,sunil.pawar85@yahoo.in,7883757772
SELL0286,Dinesh Joshi,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,35.56,3.4,75,No,0,dinesh.joshi42@outlook.com,7684233228
SELL0287,Ganesh More,Hyderabad,Gachibowli,17.4448,78.3498,Garlic,29.43,2.9,163,Yes,0,ganesh.more93@yahoo.in,9492448221
SELL0288,Nitin Jadhav,Patna,Boring Road,25.6127,85.1582,Onions,58.99,2.8,147,No,3,nitin.jadhav26@yahoo.in,7812333701
SELL0289,Ajay Kamble,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,38.68,2.9,489,No,2,ajay.kamble11@outlook.com,8127440462
SELL0290,Suresh Sawant,Lucknow,Hazratganj,26.8505,80.9467,Onions,59.87,4.8,462,Yes,1,suresh.sawant87@yahoo.in,7345721780
SELL0291,Ganesh Sawant,Nagpur,Dharampeth,21.1458,79.0882,Tomatoes,18.95,5.0,344,No,0,ganesh.sawant68@outlook.com,9303401786
SELL0292,Mahesh Gaikwad,Nagpur,Dharampeth,21.1458,79.0882,Potatoes,14.14,2.9,204,No,0,mahesh.gaikwad48@outlook.com,7872723842
SELL0293,Santosh Chavan,Kolkata,Salt Lake,22.5867,88.4173,Onions,45.72,4.4,22,Yes,3,santosh.chavan44@gmail.com,7103777964
SELL0294,Kiran Pawar,Indore,Vijay Nagar,22.75,75.892,Ginger,56.62,3.6,152,No,0,kiran.pawar76@gmail.com,7381290377
SELL0295,Nitin Naik,Bengaluru,Whitefield,12.9698,77.7499,Onions,16.46,3.7,227,Yes,4,nitin.naik32@yahoo.in,7629703601
SELL0296,Sunil Thakur,Nagpur,Dharampeth,21.1458,79.0882,Ginger,48.71,2.6,430,No,0,sunil.thakur45@outlook.com,8757515962
SELL0297,Ravi Deshmukh,Hyderabad,Gachibowli,17.4448,78.3498,Onions,26.85,2.8,488,Yes,0,ravi.deshmukh87@outlook.com,9493813945
SELL0298,Ajay Salunkhe,Jaipur,Malviya Nagar,26.85,75.815,Green Chillies,44.98,3.2,428,Yes,1,ajay.salunkhe33@yahoo.in,7450133508
SELL0299,Ajay Joshi,Shimla,Mall Road,31.1048,77.1734,Green Chillies,44.13,4.4,57,Yes,1,ajay.joshi40@outlook.com,9558570628
SELL0300,Anil Gaikwad,Pune,Shivaji Nagar,18.53,73.8526,Green Chillies,36.12,3.1,49,No,2,anil.gaikwad81@yahoo.in,8161561082
SELL0301,Santosh Yadav,Mumbai,Andheri,19.1197,72.8468,Tomatoes,40.56,3.8,365,No,2,santosh.yadav32@outlook.com,7695686576
SELL0302,Anil Yadav,Chandigarh,Sector 17,30.741,76.7682,Ginger,19.13,3.0,244,No,1,anil.yadav83@outlook.com,7811200530
SELL0303,Ashok Naik,Mumbai,Andheri,19.1197,72.8468,Tomatoes,55.99,2.8,343,No,2,ashok.naik19@outlook.com,8249530818
SELL0304,Dinesh Deshmukh,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,14.19,3.5,459,Yes,2,dinesh.deshmukh78@gmail.com,9195988626
SELL0305,Ramesh Patil,Patna,Boring Road,25.6127,85.1582,Garlic,22.63,4.1,143,Yes,3,ramesh.patil94@yahoo.in,8524774552
SELL0306,Anil Pawar,Delhi,Karol Bagh,28.6518,77.1905,Green Chillies,11.57,4.6,99,Yes,1,anil.pawar58@outlook.com,8941985280
SELL0307,Ganesh Patil,Delhi,Karol Bagh,28.6518,77.1905,Garlic,23.18,3.2,459,No,1,ganesh.patil17@outlook.com,9941034512
SELL0308,Amit Gaikwad,Mumbai,Andheri,19.1197,72.8468,Onions,38.09,4.5,274,Yes,2,amit.gaikwad42@gmail.com,8750609197
SELL0309,Deepak Salunkhe,Nagpur,Dharampeth,21.1458,79.0882,Garlic,14.08,3.5,291,No,0,deepak.salunkhe74@gmail.com,8650942534
SELL0310,Anil Naik,Nagpur,Dharampeth,21.1458,79.0882,Ginger,32.58,2.7,413,No,0,anil.naik95@yahoo.in,9743351463
SELL0311,Deepak Sawant,Ahmedabad,Navrangpura,23.0415,72.56,Potatoes,32.48,3.7,265,No,2,deepak.sawant21@outlook.com,7187715966
SELL0312,Ajay Rathod,Guwahati,Dispur,26.1445,91.7362,Ginger,12.91,3.5,372,No,3,ajay.rathod33@outlook.com,8272589822
SELL0313,Kiran Joshi,Surat,Adajan,21.1702,72.8311,Tomatoes,18.78,4.1,72,Yes,2,kiran.joshi84@yahoo.in,9876711628
SELL0314,Anil Kamble,Delhi,Karol Bagh,28.6518,77.1905,Potatoes,34.09,4.2,237,Yes,1,anil.kamble53@yahoo.in,8244599425
SELL0315,Ganesh Gaikwad,Chandigarh,Sector 17,30.741,76.7682,Onions,41.45,3.2,411,No,1,ganesh.gaikwad93@outlook.com,7181217456
SELL0316,Ramesh Patil,Shimla,Mall Road,31.1048,77.1734,Green Chillies,55.95,4.0,136,No,1,ramesh.patil65@gmail.com,8564446256
SELL0317,Prakash Bhosale,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,20.32,3.1,401,No,0,prakash.bhosale28@gmail.com,7784233567
SELL0318,Arvind Sharma,Hyderabad,Gachibowli,17.4448,78.3498,Green Chillies,24.69,3.8,484,Yes,0,arvind.sharma19@gmail.com,8137107574
SELL0319,Shivam Shinde,Bengaluru,Whitefield,12.9698,77.7499,Tomatoes,21.11,3.2,455,No,4,shivam.shinde51@outlook.com,8171113297
SELL0320,Vijay More,Indore,Vijay Nagar,22.75,75.892,Garlic,36.15,3.3,323,Yes,0,vijay.more72@outlook.com,9252036458
SELL0321,Ramesh Bhosale,Ahmedabad,Navrangpura,23.0415,72.56,Ginger,40.32,4.0,83,No,2,ramesh.bhosale90@gmail.com,9951200758
SELL0322,Arvind Jadhav,Lucknow,Hazratganj,26.8505,80.9467,Ginger,24.87,2.8,466,No,1,arvind.jadhav49@gmail.com,8420620791
SELL0323,Arvind Shinde,Delhi,Karol Bagh,28.6518,77.1905,Onions,40.45,3.7,233,Yes,1,arvind.shinde36@yahoo.in,9632897485
SELL0324,Kiran Thakur,Hyderabad,Gachibowli,17.4448,78.3498,Ginger,45.58,4.2,257,No,0,kiran.thakur21@outlook.com,7592050977
SELL0325,Nitin Deshmukh,Nagpur,Dharampeth,21.1458,79.0882,Onions,42.24,4.0,268,No,0,nitin.deshmukh54@gmail.com,7393017996
SELL0326,Deepak Yadav,Ahmedabad,Navrangpura,23.0415,72.56,Green Chillies,56.97,4.4,468,No,2,deepak.yadav35@gmail.com,8484557150
SELL0327,Santosh Sharma,Patna,Boring Road,25.6127,85.1582,Tomatoes,36.89,4.2,495,Yes,3,santosh.sharma97@outlook.com,8859043629
SELL0328,Arvind Chavan,Guwahati,Dispur,26.1445,91.7362,Tomatoes,35.65,4.1,68,No,3,arvind.chavan39@yahoo.in,8758032791
SELL0329,Shivam Rathod,Jaipur,Malviya Nagar,26.85,75.815,Ginger,41.77,4.3,105,Yes,1,shivam.rathod97@outlook.com,8806476805
SELL0330,Mahesh Bhosale,Nagpur,Dharampeth,21.1458,79.0882,Onions,18.65,3.1,105,Yes,0,mahesh.bhosale26@outlook.com,8771749075
SELL0331,Dinesh Bhosale,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,48.83,4.2,89,No,4,dinesh.bhosale12@yahoo.in,8850710908
SELL0332,Arvind Bhosale,Guwahati,Dispur,26.1445,91.7362,Onions,24.83,3.4,281,Yes,3,arvind.bhosale26@yahoo.in,9800833789
SELL0333,Prakash Jadhav,Patna,Boring Road,25.6127,85.1582,Tomatoes,27.14,4.5,334,Yes,3,prakash.jadhav60@gmail.com,9512941145
SELL0334,Ajay Patil,Patna,Boring Road,25.6127,85.1582,Tomatoes,33.81,3.8,231,Yes,3,ajay.patil63@outlook.com,7232207423
SELL0335,Suresh Bhosale,Indore,Vijay Nagar,22.75,75.892,Tomatoes,55.58,2.7,468,Yes,0,suresh.bhosale38@gmail.com,8909973735
SELL0336,Ajay Sawant,Ranchi,Lalpur,23.3619,85.338,Green Chillies,49.15,4.1,496,Yes,3,ajay.sawant84@outlook.com,8501056050
SELL0337,Dinesh Rane,Guwahati,Dispur,26.1445,91.7362,Onions,59.62,3.2,122,No,3,dinesh.rane28@gmail.com,7266715671
SELL0338,Santosh Chavan,Chandigarh,Sector 17,30.741,76.7682,Tomatoes,24.16,3.4,495,Yes,1,santosh.chavan73@gmail.com,8212149731
SELL0339,Anil Salunkhe,Chennai,T. Nagar,13.0418,80.2332,Potatoes,13.31,4.1,461,No,4,anil.salunkhe73@outlook.com,9581154891
SELL0340,Ashok Rathod,Mumbai,Andheri,19.1197,72.8468,Ginger,19.68,2.9,285,No,2,ashok.rathod15@outlook.com,8651100010
SELL0341,Ravi More,Chandigarh,Sector 17,30.741,76.7682,Potatoes,52.97,4.7,352,No,1,ravi.more13@outlook.com,7389350560
SELL0342,Kiran Thakur,Chennai,T. Nagar,13.0418,80.2332,Garlic,17.0,4.0,409,Yes,4,kiran.thakur17@outlook.com,8397172837
SELL0343,Ganesh Pawar,Hyderabad,Gachibowli,17.4448,78.3498,Potatoes,38.59,3.4,440,Yes,0,ganesh.pawar95@gmail.com,8543932869
SELL0344,Mahesh Pawar,Pune,Shivaji Nagar,18.53,73.8526,Onions,22.57,4.2,229,No,2,mahesh.pawar85@gmail.com,8746344852
SELL0345,Amit Yadav,Shimla,Mall Road,31.1048,77.1734,Garlic,35.66,2.6,262,No,1,amit.yadav99@yahoo.in,9661868180
SELL0346,Amit Sharma,Surat,Adajan,21.1702,72.8311,Potatoes,11.04,2.6,177,Yes,2,amit.sharma15@yahoo.in,9542700773
SELL0347,Santosh Sharma,Thiruvananthapuram,Kowdiar,8.5241,76.9366,Onions,40.81,2.5,463,No,4,santosh.sharma66@gmail.com,9976376276
SELL0348,Prakash Kulkarni,Indore,Vijay Nagar,22.75,75.892,Potatoes,41.99,3.0,322,No,0,prakash.kulkarni82@gmail.com,8653271135
SELL0349,Sunil Salunkhe,Bengaluru,Whitefield,12.9698,77.7499,Potatoes,45.09,2.8,428,Yes,4,sunil.salunkhe46@outlook.com,8116408858
SELL0350,Deepak Thakur,Jaipur,Malviya Nagar,26.85,75.815,Potatoes,50.6,3.2,441,No,1,deepak.thakur24@yahoo.in,8744710465
SELL0351,Nitin Sawant,Indore,Vijay Nagar,22.75,75.892,Ginger,28.58,3.8,28,Yes,0,nitin.sawant40@outlook.com,9221948235
